283,1,113.34105,23.149451,9.345543475,07:42.3
284,1,113.341024,23.149371,9.495959146,07:43.3
285,1,113.340999,23.149291,9.421795891,07:44.3
286,1,113.340973,23.14921,9.564327031,07:45.3
287,1,113.340947,23.14913,9.374824069,07:46.3
288,1,113.340922,23.149051,9.456211231,07:47.3
289,1,113.340896,23.148971,9.524282851,07:48.3
290,1,113.340871,23.148892,9.441359219,07:49.3
291,1,113.340851,23.148811,9.454199794,07:50.3
292,1,113.340831,23.148731,9.354678131,07:51.3
293,1,113.340812,23.14865,9.521199611,07:52.3
294,1,113.340792,23.148567,9.638938633,07:53.3
295,1,113.340772,23.148484,9.605330451,07:54.3
296,1,113.340752,23.148401,9.59737798,07:55.3
297,1,113.340732,23.14832,9.407332103,07:56.3
298,1,113.340711,23.14824,9.381409797,07:57.3
299,1,113.340688,23.148159,9.576361801,07:58.3
300,1,113.340666,23.148078,9.512386404,07:59.3
301,1,113.340647,23.147996,9.563544643,08:00.3
302,1,113.340631,23.147912,9.735988789,08:01.3
303,1,113.340614,23.147827,9.683029158,08:02.3
304,1,113.340598,23.147743,9.61047901,08:03.3
305,1,113.340581,23.147658,9.695689353,08:04.3
306,1,113.340564,23.147574,9.587593757,08:05.3
307,1,113.340547,23.147493,9.417831451,08:06.3
308,1,113.34053,23.147413,9.274791821,08:07.3
309,1,113.340513,23.147332,9.330404058,08:08.3
310,1,113.340496,23.147253,9.204917587,08:09.3
311,1,113.340482,23.147173,9.100253272,08:10.3
312,1,113.340472,23.147093,9.124291999,08:11.3
313,1,113.340462,23.147012,9.190187825,08:12.3
314,1,113.340451,23.146932,9.053672326,08:13.3
315,1,113.340448,23.14685,9.008870099,08:14.3
316,1,113.340445,23.14677,8.918536757,08:15.3
317,1,113.340443,23.14669,8.805895782,08:16.3
318,1,113.340442,23.146606,9.256159695,08:17.3
319,1,113.340442,23.146521,9.25439036,08:18.3
320,1,113.340442,23.146438,9.139326245,08:19.3
321,1,113.340445,23.146356,9.147682664,08:20.3
322,1,113.340452,23.146274,9.227048716,08:21.3
323,1,113.340459,23.146189,9.398766596,08:22.3
324,1,113.340466,23.146105,9.438694946,08:23.3
325,1,113.340473,23.14602,9.586402971,08:24.3
326,1,113.340475,23.145932,9.610791101,08:25.3
327,1,113.340476,23.145846,9.456537474,08:26.3
328,1,113.340478,23.145762,9.278611068,08:27.3
329,1,113.34048,23.145678,9.326727816,08:28.3
330,1,113.340481,23.145592,9.402275273,08:29.3
331,1,113.340483,23.145508,9.357240997,08:30.3
332,1,113.340485,23.145422,9.425986819,08:31.3
333,1,113.340486,23.145338,9.330663062,08:32.3
334,1,113.340488,23.145253,9.404291479,08:33.3
335,1,113.340491,23.145167,9.55797261,08:34.3
336,1,113.340494,23.145081,9.437051336,08:35.3
337,1,113.340498,23.144995,9.627583868,08:36.3
338,1,113.340501,23.144907,9.747845752,08:37.3
339,1,113.340504,23.144821,9.643667392,08:38.3
340,1,113.340507,23.144733,9.761084966,08:39.3
341,1,113.34051,23.144646,9.5872445,08:40.3
342,1,113.340513,23.14456,9.564498925,08:41.3
343,1,113.340516,23.144474,9.610569516,08:42.3
344,1,113.340512,23.14439,9.473100491,08:43.3
345,1,113.340499,23.144305,9.578994403,08:44.3
346,1,113.340486,23.14422,9.67772644,08:45.3
347,1,113.340471,23.144137,9.572545834,08:46.3
348,1,113.340454,23.144049,10.1526125,08:47.3
349,1,113.340437,23.143957,10.60244066,08:48.3
350,1,113.340419,23.143862,11.06933941,08:49.3
351,1,113.340399,23.143762,11.51570984,08:50.3
352,1,113.340375,23.143659,12.01059526,08:51.3
353,1,113.340346,23.143553,12.54599454,08:52.3
354,1,113.340314,23.143442,13.08665059,08:53.3
355,1,113.340248,23.143344,13.19717215,08:54.3
356,1,113.340173,23.143251,13.1080452,08:55.3
357,1,113.340098,23.143156,13.16234425,08:56.3
358,1,113.340022,23.143061,13.29531267,08:57.3
359,1,113.339947,23.142966,13.29266479,08:58.3
360,1,113.339871,23.14287,13.36306699,08:59.3
361,1,113.339796,23.142773,13.46320161,09:00.3
362,1,113.33972,23.142676,13.46843394,09:01.3
363,1,113.339644,23.14258,13.36412215,09:02.3
364,1,113.339568,23.142486,13.31322728,09:03.3
